"Name","State","dataset","classifier","imbalance","min_level","min_type","seed","accuracy","minority_recall","mcc"
"adult-xgboost-80/20-vertical100-s33","finished","adult","xgboost","80/20","100","vertical","33","0.8842222222222222","0.6133333333333333","0.6150450628382956"
"adult-xgboost-80/20-horizontal100-s55","finished","adult","xgboost","80/20","100","horizontal","55","0.8808888888888889","0.6111111111111112","0.6050144620642842"
"adult-xgboost-80/20-vertical100-s11","finished","adult","xgboost","80/20","100","vertical","11","0.8742222222222222","0.56","0.5747768525940483"
"adult-xgboost-80/20-horizontal100-s44","finished","adult","xgboost","80/20","100","horizontal","44","0.8808888888888889","0.6077777777777778","0.6042995573522866"
"adult-xgboost-80/20-horizontal100-s33","finished","adult","xgboost","80/20","100","horizontal","33","0.8842222222222222","0.6133333333333333","0.6150450628382956"
"adult-xgboost-80/20-horizontal100-s11","finished","adult","xgboost","80/20","100","horizontal","11","0.8742222222222222","0.56","0.5747768525940483"
"adult-xgboost-80/20-horizontal100-s22","finished","adult","xgboost","80/20","100","horizontal","22","0.8835555555555555","0.6133333333333333","0.6131153316013735"
"adult-xgboost-50/50-vertical25-s44","finished","adult","xgboost","50/50","25","vertical","44","0.8442222222222222","0.8782222222222222","0.69004166931523"
"adult-xgboost-50/50-vertical25-s55","finished","adult","xgboost","50/50","25","vertical","55","0.8346666666666667","0.8768888888888889","0.6717326353599382"
"adult-xgboost-50/50-vertical25-s33","finished","adult","xgboost","50/50","25","vertical","33","0.8322222222222222","0.8662222222222222","0.6659859881383272"
"adult-xgboost-50/50-vertical25-s22","finished","adult","xgboost","50/50","25","vertical","22","0.842","0.8875555555555555","0.6868568209331305"
"adult-xgboost-50/50-vertical25-s11","finished","adult","xgboost","50/50","25","vertical","11","0.8408888888888889","0.872","0.6831014095603392"
"adult-xgboost-50/50-horizontal25-s44","finished","adult","xgboost","50/50","25","horizontal","44","0.8197158081705151","0.8436944937833037","0.6401682045595641"
"adult-xgboost-50/50-horizontal25-s55","finished","adult","xgboost","50/50","25","horizontal","55","0.8337777777777777","0.872113676731794","0.6694920104921087"
"adult-xgboost-50/50-horizontal25-s22","finished","adult","xgboost","50/50","25","horizontal","22","0.832","0.8507992895204263","0.6644518259505889"
"adult-xgboost-50/50-horizontal25-s33","finished","adult","xgboost","50/50","25","horizontal","33","0.8257777777777778","0.8188277087033747","0.6516255896660953"
"adult-xgboost-50/50-vertical50-s55","finished","adult","xgboost","50/50","50","vertical","55","0.8404444444444444","0.8817777777777778","0.6832274030816806"
"adult-xgboost-50/50-horizontal25-s11","finished","adult","xgboost","50/50","25","horizontal","11","0.8293333333333334","0.8274021352313167","0.6586694816716903"
"adult-xgboost-50/50-vertical50-s44","finished","adult","xgboost","50/50","50","vertical","44","0.8411111111111111","0.8715555555555555","0.6834904043165259"
"adult-xgboost-50/50-vertical50-s22","finished","adult","xgboost","50/50","50","vertical","22","0.8422222222222222","0.8822222222222222","0.6866452361188317"
"adult-xgboost-50/50-vertical50-s33","finished","adult","xgboost","50/50","50","vertical","33","0.8308888888888889","0.8595555555555555","0.6628681351529213"
"adult-xgboost-50/50-vertical50-s11","finished","adult","xgboost","50/50","50","vertical","11","0.8406666666666667","0.8671111111111112","0.6822882617461852"
"adult-xgboost-50/50-horizontal50-s55","finished","adult","xgboost","50/50","50","horizontal","55","0.8226666666666667","0.8328888888888889","0.645468242325866"
"adult-xgboost-50/50-horizontal50-s33","finished","adult","xgboost","50/50","50","horizontal","33","0.8391111111111111","0.8373333333333334","0.6782265092971635"
"adult-xgboost-50/50-horizontal50-s44","finished","adult","xgboost","50/50","50","horizontal","44","0.8364444444444444","0.856","0.6734041320873153"
"adult-xgboost-50/50-horizontal50-s22","finished","adult","xgboost","50/50","50","horizontal","22","0.8257777777777778","0.8471111111111111","0.652149426856636"
"adult-xgboost-50/50-horizontal50-s11","finished","adult","xgboost","50/50","50","horizontal","11","0.8311111111111111","0.8453333333333334","0.6624902823995102"
"adult-xgboost-50/50-vertical75-s55","finished","adult","xgboost","50/50","75","vertical","55","0.84","0.8755555555555555","0.681725856879244"
"adult-xgboost-50/50-vertical75-s44","finished","adult","xgboost","50/50","75","vertical","44","0.8511111111111112","0.8777777777777778","0.703223073928743"
"adult-xgboost-50/50-vertical75-s33","finished","adult","xgboost","50/50","75","vertical","33","0.8293333333333334","0.8568888888888889","0.6596692135574808"
"adult-xgboost-50/50-vertical75-s22","finished","adult","xgboost","50/50","75","vertical","22","0.8431111111111111","0.8737777777777778","0.6875165829452993"
"adult-xgboost-50/50-horizontal75-s55","finished","adult","xgboost","50/50","75","horizontal","55","0.8334814814814815","0.8642560758743332","0.6682392330865844"
"adult-xgboost-50/50-vertical75-s11","finished","adult","xgboost","50/50","75","vertical","11","0.8435555555555555","0.8671111111111112","0.6878748894368258"
"adult-xgboost-50/50-horizontal75-s44","finished","adult","xgboost","50/50","75","horizontal","44","0.8337777777777777","0.8536729857819905","0.668078409690078"
"adult-xgboost-50/50-horizontal75-s33","finished","adult","xgboost","50/50","75","horizontal","33","0.8385185185185186","0.8701837581505631","0.6784081684026017"
"adult-xgboost-50/50-horizontal75-s22","finished","adult","xgboost","50/50","75","horizontal","22","0.8397037037037037","0.8744075829383886","0.6810397496589508"
"adult-xgboost-50/50-horizontal75-s11","finished","adult","xgboost","50/50","75","horizontal","11","0.8364444444444444","0.8613744075829384","0.6737192579738482"
"adult-xgboost-50/50-vertical100-s55","finished","adult","xgboost","50/50","100","vertical","55","0.8404444444444444","0.872","0.6822489475130705"
"adult-xgboost-50/50-vertical100-s44","finished","adult","xgboost","50/50","100","vertical","44","0.842","0.8684444444444445","0.6849586659017476"
"adult-xgboost-50/50-vertical100-s33","finished","adult","xgboost","50/50","100","vertical","33","0.8346666666666667","0.86","0.6701941175033016"
"adult-xgboost-50/50-vertical100-s11","finished","adult","xgboost","50/50","100","vertical","11","0.8433333333333334","0.8724444444444445","0.6878334746224827"
"adult-xgboost-50/50-vertical100-s22","finished","adult","xgboost","50/50","100","vertical","22","0.8428888888888889","0.8688888888888889","0.6867068338842486"
"adult-xgboost-50/50-horizontal100-s55","finished","adult","xgboost","50/50","100","horizontal","55","0.8404444444444444","0.872","0.6822489475130705"
"adult-xgboost-50/50-horizontal100-s44","finished","adult","xgboost","50/50","100","horizontal","44","0.842","0.8684444444444445","0.6849586659017476"
"adult-xgboost-50/50-horizontal100-s33","finished","adult","xgboost","50/50","100","horizontal","33","0.8346666666666667","0.86","0.6701941175033016"
"adult-xgboost-50/50-horizontal100-s11","finished","adult","xgboost","50/50","100","horizontal","11","0.8433333333333334","0.8724444444444445","0.6878334746224827"
"adult-xgboost-50/50-horizontal100-s22","finished","adult","xgboost","50/50","100","horizontal","22","0.8428888888888889","0.8688888888888889","0.6867068338842486"
"adult-random_forest-95/5-vertical25-s44","finished","adult","random_forest","95/5","25","vertical","44","0.9548888888888888","0.3022222222222222","0.4042541644444365"
"adult-random_forest-95/5-vertical25-s55","finished","adult","random_forest","95/5","25","vertical","55","0.9542222222222222","0.2577777777777778","0.3731610051147306"
"adult-random_forest-95/5-vertical25-s33","finished","adult","random_forest","95/5","25","vertical","33","0.9537777777777776","0.3511111111111111","0.4210958900040996"
"adult-random_forest-95/5-vertical25-s11","finished","adult","random_forest","95/5","25","vertical","11","0.95","0.29777777777777775","0.3617230986092916"
"adult-random_forest-95/5-vertical25-s22","finished","adult","random_forest","95/5","25","vertical","22","0.9506666666666668","0.30666666666666664","0.37207761498445"
"adult-random_forest-95/5-horizontal25-s55","finished","adult","random_forest","95/5","25","horizontal","55","0.9528888888888888","0.23214285714285715","0.34238960408433555"
"adult-random_forest-95/5-horizontal25-s44","finished","adult","random_forest","95/5","25","horizontal","44","0.9528888888888888","0.14285714285714285","0.2811924073587973"
"adult-random_forest-95/5-horizontal25-s33","finished","adult","random_forest","95/5","25","horizontal","33","0.9591111111111112","0.32142857142857145","0.4544130930091993"
"adult-random_forest-95/5-horizontal25-s11","finished","adult","random_forest","95/5","25","horizontal","11","0.9653333333333334","0.38596491228070173","0.557892445678665"
"adult-random_forest-95/5-horizontal25-s22","finished","adult","random_forest","95/5","25","horizontal","22","0.9537777777777776","0.25","0.3622106903338263"
"adult-random_forest-95/5-vertical50-s55","finished","adult","random_forest","95/5","50","vertical","55","0.9535555555555556","0.24888888888888888","0.36129660820001314"
"adult-random_forest-95/5-vertical50-s33","finished","adult","random_forest","95/5","50","vertical","33","0.956","0.3333333333333333","0.4305427800400327"
"adult-random_forest-95/5-vertical50-s44","finished","adult","random_forest","95/5","50","vertical","44","0.9535555555555556","0.28888888888888886","0.38478767177456"
"adult-random_forest-95/5-vertical50-s22","finished","adult","random_forest","95/5","50","vertical","22","0.9531111111111112","0.30666666666666664","0.39116801813053653"
"adult-random_forest-95/5-horizontal50-s55","finished","adult","random_forest","95/5","50","horizontal","55","0.9537777777777776","0.23893805309734512","0.35960868901408904"
"adult-random_forest-95/5-vertical50-s11","finished","adult","random_forest","95/5","50","vertical","11","0.9486666666666668","0.29777777777777775","0.35236858551710115"
"adult-random_forest-95/5-horizontal50-s44","finished","adult","random_forest","95/5","50","horizontal","44","0.9533333333333334","0.19642857142857145","0.32391444500176714"
"adult-random_forest-95/5-horizontal50-s33","finished","adult","random_forest","95/5","50","horizontal","33","0.9555555555555556","0.3125","0.4141090877094832"
"adult-random_forest-95/5-horizontal50-s22","finished","adult","random_forest","95/5","50","horizontal","22","0.9564444444444444","0.29464285714285715","0.4136116619964813"
"adult-random_forest-95/5-horizontal50-s11","finished","adult","random_forest","95/5","50","horizontal","11","0.9546666666666668","0.26785714285714285","0.3814006638887544"
"adult-random_forest-95/5-vertical75-s55","finished","adult","random_forest","95/5","75","vertical","55","0.9528888888888888","0.2311111111111111","0.3437151431423107"
"adult-random_forest-95/5-vertical75-s44","finished","adult","random_forest","95/5","75","vertical","44","0.9546666666666668","0.27555555555555555","0.3876027226777077"
"adult-random_forest-95/5-vertical75-s33","finished","adult","random_forest","95/5","75","vertical","33","0.9544444444444444","0.3022222222222222","0.4002020533039239"
"adult-random_forest-95/5-vertical75-s22","finished","adult","random_forest","95/5","75","vertical","22","0.9557777777777776","0.28","0.4011943890423233"
"adult-random_forest-95/5-horizontal75-s55","finished","adult","random_forest","95/5","75","horizontal","55","0.954074074074074","0.26785714285714285","0.37562056334182153"
"adult-random_forest-95/5-vertical75-s11","finished","adult","random_forest","95/5","75","vertical","11","0.9522222222222222","0.27555555555555555","0.36532117910468337"
"adult-random_forest-95/5-horizontal75-s33","finished","adult","random_forest","95/5","75","horizontal","33","0.956457345971564","0.27218934911242604","0.40509390878430385"
"adult-random_forest-95/5-horizontal75-s44","finished","adult","random_forest","95/5","75","horizontal","44","0.9499407582938388","0.22485207100591717","0.3131228547399235"
"adult-random_forest-95/5-horizontal75-s22","finished","adult","random_forest","95/5","75","horizontal","22","0.9576296296296296","0.33727810650887574","0.44837294383561976"
"adult-random_forest-95/5-horizontal75-s11","finished","adult","random_forest","95/5","75","horizontal","11","0.9567407407407408","0.3136094674556213","0.4284396064469756"
"adult-random_forest-95/5-vertical100-s55","finished","adult","random_forest","95/5","100","vertical","55","0.9546666666666668","0.2311111111111111","0.36260383373007743"
"adult-random_forest-95/5-vertical100-s44","finished","adult","random_forest","95/5","100","vertical","44","0.956","0.3022222222222222","0.4148446959111969"
"adult-random_forest-95/5-vertical100-s33","finished","adult","random_forest","95/5","100","vertical","33","0.956","0.30666666666666664","0.4171003380221984"
"adult-random_forest-95/5-vertical100-s22","finished","adult","random_forest","95/5","100","vertical","22","0.9546666666666668","0.27555555555555555","0.3876027226777077"
"adult-random_forest-95/5-vertical100-s11","finished","adult","random_forest","95/5","100","vertical","11","0.9526666666666668","0.27555555555555555","0.3691390399539955"
"adult-random_forest-95/5-horizontal100-s55","finished","adult","random_forest","95/5","100","horizontal","55","0.9546666666666668","0.2311111111111111","0.36260383373007743"
"adult-random_forest-95/5-horizontal100-s44","finished","adult","random_forest","95/5","100","horizontal","44","0.956","0.3022222222222222","0.4148446959111969"
"adult-random_forest-95/5-horizontal100-s22","finished","adult","random_forest","95/5","100","horizontal","22","0.9546666666666668","0.27555555555555555","0.3876027226777077"
"adult-random_forest-95/5-horizontal100-s33","finished","adult","random_forest","95/5","100","horizontal","33","0.956","0.30666666666666664","0.4171003380221984"
"adult-random_forest-95/5-horizontal100-s11","finished","adult","random_forest","95/5","100","horizontal","11","0.9526666666666668","0.27555555555555555","0.3691390399539955"
"adult-random_forest-90/10-vertical25-s44","finished","adult","random_forest","90/10","25","vertical","44","0.9195555555555556","0.4622222222222222","0.4992335635936388"
"adult-random_forest-90/10-vertical25-s55","finished","adult","random_forest","90/10","25","vertical","55","0.9151111111111112","0.43333333333333335","0.4678654679961896"
"adult-random_forest-90/10-vertical25-s33","finished","adult","random_forest","90/10","25","vertical","33","0.9191111111111112","0.43777777777777777","0.48755517388907055"
"adult-random_forest-90/10-vertical25-s22","finished","adult","random_forest","90/10","25","vertical","22","0.9162222222222224","0.43555555555555553","0.4736438482793715"
"adult-random_forest-90/10-vertical25-s11","finished","adult","random_forest","90/10","25","vertical","11","0.9191111111111112","0.46","0.49638405695212257"
"adult-random_forest-90/10-horizontal25-s44","finished","adult","random_forest","90/10","25","horizontal","44","0.9182948490230906","0.44642857142857145","0.48561202114393354"
"adult-random_forest-90/10-horizontal25-s55","finished","adult","random_forest","90/10","25","horizontal","55","0.92","0.3893805309734513","0.4749085677496509"
"adult-random_forest-90/10-horizontal25-s33","finished","adult","random_forest","90/10","25","horizontal","33","0.9182222222222224","0.38392857142857145","0.4602248493312434"
"adult-random_forest-90/10-horizontal25-s11","finished","adult","random_forest","90/10","25","horizontal","11","0.9182222222222224","0.2920353982300885","0.42977870683082187"
"adult-random_forest-90/10-horizontal25-s22","finished","adult","random_forest","90/10","25","horizontal","22","0.9138543516873888","0.3482142857142857","0.42263637225478706"
"adult-random_forest-90/10-vertical50-s55","finished","adult","random_forest","90/10","50","vertical","55","0.9095555555555556","0.42","0.43881274439093687"
"adult-random_forest-90/10-vertical50-s44","finished","adult","random_forest","90/10","50","vertical","44","0.9142222222222224","0.43555555555555553","0.4650394838954443"
"adult-random_forest-90/10-vertical50-s33","finished","adult","random_forest","90/10","50","vertical","33","0.916","0.3955555555555555","0.4557229160829218"
"adult-random_forest-90/10-vertical50-s11","finished","adult","random_forest","90/10","50","vertical","11","0.9182222222222224","0.44222222222222224","0.4852827116344587"
"adult-random_forest-90/10-vertical50-s22","finished","adult","random_forest","90/10","50","vertical","22","0.9213333333333332","0.4288888888888889","0.49474629028990863"
"adult-random_forest-90/10-horizontal50-s55","finished","adult","random_forest","90/10","50","horizontal","55","0.92","0.4266666666666667","0.48740613027794033"
"adult-random_forest-90/10-horizontal50-s44","finished","adult","random_forest","90/10","50","horizontal","44","0.9146666666666666","0.4","0.4514351981541071"
"adult-random_forest-90/10-horizontal50-s33","finished","adult","random_forest","90/10","50","horizontal","33","0.9186666666666666","0.4044444444444445","0.472241581860073"
"adult-random_forest-90/10-horizontal50-s11","finished","adult","random_forest","90/10","50","horizontal","11","0.9248888888888888","0.4177777777777778","0.5093779749961248"
"adult-random_forest-90/10-horizontal50-s22","finished","adult","random_forest","90/10","50","horizontal","22","0.9208888888888888","0.37777777777777777","0.4737801438544301"
"adult-random_forest-90/10-vertical75-s55","finished","adult","random_forest","90/10","75","vertical","55","0.9113333333333332","0.42","0.44600492519227675"
"adult-random_forest-90/10-vertical75-s44","finished","adult","random_forest","90/10","75","vertical","44","0.918","0.43555555555555553","0.4815751030388912"
"adult-random_forest-90/10-vertical75-s33","finished","adult","random_forest","90/10","75","vertical","33","0.9193333333333332","0.4155555555555556","0.47986931735618066"
"adult-random_forest-90/10-vertical75-s22","finished","adult","random_forest","90/10","75","vertical","22","0.9193333333333332","0.4155555555555556","0.47986931735618066"
"adult-random_forest-90/10-vertical75-s11","finished","adult","random_forest","90/10","75","vertical","11","0.9206666666666666","0.44222222222222224","0.4965497278890671"
"adult-random_forest-90/10-horizontal75-s55","finished","adult","random_forest","90/10","75","horizontal","55","0.9185185185185184","0.4230769230769231","0.4794417803099307"
"adult-random_forest-90/10-horizontal75-s33","finished","adult","random_forest","90/10","75","horizontal","33","0.9158518518518518","0.40828402366863903","0.46093507204671713"
"adult-random_forest-90/10-horizontal75-s44","finished","adult","random_forest","90/10","75","horizontal","44","0.9161481481481482","0.4408284023668639","0.47601438289556575"
"adult-random_forest-90/10-horizontal75-s11","finished","adult","random_forest","90/10","75","horizontal","11","0.9235555555555556","0.4391691394658754","0.5090294311104208"
"adult-random_forest-90/10-horizontal75-s22","finished","adult","random_forest","90/10","75","horizontal","22","0.9164444444444444","0.4230769230769231","0.46986889775153895"
"adult-random_forest-90/10-vertical100-s55","finished","adult","random_forest","90/10","100","vertical","55","0.912","0.4288888888888889","0.45281689590262814"
"adult-random_forest-90/10-vertical100-s44","finished","adult","random_forest","90/10","100","vertical","44","0.9206666666666666","0.43777777777777777","0.4948560643826525"
"adult-random_forest-90/10-vertical100-s33","finished","adult","random_forest","90/10","100","vertical","33","0.9171111111111112","0.3977777777777778","0.46196605222654874"
"adult-random_forest-90/10-vertical100-s11","finished","adult","random_forest","90/10","100","vertical","11","0.918","0.43777777777777777","0.4824780991860746"
"adult-random_forest-90/10-vertical100-s22","finished","adult","random_forest","90/10","100","vertical","22","0.9188888888888888","0.4177777777777778","0.47859337785165706"
"adult-random_forest-90/10-horizontal100-s55","finished","adult","random_forest","90/10","100","horizontal","55","0.912","0.4288888888888889","0.45281689590262814"
"adult-random_forest-90/10-horizontal100-s44","finished","adult","random_forest","90/10","100","horizontal","44","0.9206666666666666","0.43777777777777777","0.4948560643826525"
"adult-random_forest-90/10-horizontal100-s33","finished","adult","random_forest","90/10","100","horizontal","33","0.9171111111111112","0.3977777777777778","0.46196605222654874"
"adult-random_forest-90/10-horizontal100-s11","finished","adult","random_forest","90/10","100","horizontal","11","0.918","0.43777777777777777","0.4824780991860746"
"adult-random_forest-90/10-horizontal100-s22","finished","adult","random_forest","90/10","100","horizontal","22","0.9188888888888888","0.4177777777777778","0.47859337785165706"
"adult-random_forest-80/20-vertical25-s55","finished","adult","random_forest","80/20","25","vertical","55","0.854","0.5477777777777778","0.5153332291250832"
"adult-random_forest-80/20-vertical25-s44","finished","adult","random_forest","80/20","25","vertical","44","0.8588888888888889","0.5611111111111111","0.5321167128940445"
"adult-random_forest-80/20-vertical25-s33","finished","adult","random_forest","80/20","25","vertical","33","0.8593333333333333","0.5711111111111111","0.5362144462784996"
"adult-random_forest-80/20-vertical25-s22","finished","adult","random_forest","80/20","25","vertical","22","0.8675555555555555","0.5822222222222222","0.5611171966603883"
"adult-random_forest-80/20-horizontal25-s55","finished","adult","random_forest","80/20","25","horizontal","55","0.8551111111111112","0.5733333333333334","0.5261147196450522"
"adult-random_forest-80/20-vertical25-s11","finished","adult","random_forest","80/20","25","vertical","11","0.852","0.5333333333333333","0.5056572049301434"
"adult-random_forest-80/20-horizontal25-s44","finished","adult","random_forest","80/20","25","horizontal","44","0.8515555555555555","0.5288888888888889","0.5031134691552046"
"adult-random_forest-80/20-horizontal25-s33","finished","adult","random_forest","80/20","25","horizontal","33","0.8568888888888889","0.5288888888888889","0.5174724314833817"
"adult-random_forest-80/20-horizontal25-s11","finished","adult","random_forest","80/20","25","horizontal","11","0.8577777777777778","0.5155555555555555","0.5162725874198103"
"adult-random_forest-80/20-horizontal25-s22","finished","adult","random_forest","80/20","25","horizontal","22","0.856","0.5333333333333333","0.5163207392418918"
"adult-random_forest-80/20-vertical50-s55","finished","adult","random_forest","80/20","50","vertical","55","0.8555555555555555","0.5533333333333333","0.5210746398790822"
"adult-random_forest-80/20-vertical50-s44","finished","adult","random_forest","80/20","50","vertical","44","0.8613333333333333","0.5611111111111111","0.5386137081851617"
"adult-random_forest-80/20-vertical50-s33","finished","adult","random_forest","80/20","50","vertical","33","0.8644444444444445","0.5711111111111111","0.5497407076491568"
"adult-random_forest-80/20-vertical50-s22","finished","adult","random_forest","80/20","50","vertical","22","0.8595555555555555","0.5544444444444444","0.5319644482427859"
"adult-random_forest-80/20-vertical50-s11","finished","adult","random_forest","80/20","50","vertical","11","0.8582222222222222","0.5355555555555556","0.5230122179492482"
"adult-random_forest-80/20-horizontal50-s55","finished","adult","random_forest","80/20","50","horizontal","55","0.8706666666666667","0.5688888888888889","0.566407141314989"
"adult-random_forest-80/20-horizontal50-s33","finished","adult","random_forest","80/20","50","horizontal","33","0.8608888888888889","0.5822222222222222","0.5435128237881746"
"adult-random_forest-80/20-horizontal50-s44","finished","adult","random_forest","80/20","50","horizontal","44","0.8666666666666667","0.5977777777777777","0.5629583187149887"
"adult-random_forest-80/20-horizontal50-s11","finished","adult","random_forest","80/20","50","horizontal","11","0.8711111111111111","0.6088888888888889","0.577664648879957"
"adult-random_forest-80/20-horizontal50-s22","finished","adult","random_forest","80/20","50","horizontal","22","0.8675555555555555","0.5822222222222222","0.5611171966603883"
"adult-random_forest-80/20-vertical75-s55","finished","adult","random_forest","80/20","75","vertical","55","0.8551111111111112","0.5544444444444444","0.520258482764951"
"adult-random_forest-80/20-vertical75-s44","finished","adult","random_forest","80/20","75","vertical","44","0.8646666666666667","0.5822222222222222","0.5533819710750925"
"adult-random_forest-80/20-vertical75-s33","finished","adult","random_forest","80/20","75","vertical","33","0.8624444444444445","0.5644444444444444","0.5425266179007308"
"adult-random_forest-80/20-vertical75-s22","finished","adult","random_forest","80/20","75","vertical","22","0.8655555555555555","0.5655555555555556","0.5512844415471845"
"adult-random_forest-80/20-vertical75-s11","finished","adult","random_forest","80/20","75","vertical","11","0.8595555555555555","0.5344444444444445","0.526387886686706"
"adult-random_forest-80/20-horizontal75-s55","finished","adult","random_forest","80/20","75","horizontal","55","0.8586666666666667","0.5511111111111111","0.5286309355145701"
"adult-random_forest-80/20-horizontal75-s44","finished","adult","random_forest","80/20","75","horizontal","44","0.8568888888888889","0.5496296296296296","0.5234677675084431"
"adult-random_forest-80/20-horizontal75-s33","finished","adult","random_forest","80/20","75","horizontal","33","0.8604444444444445","0.5777777777777777","0.5410582781722378"
"adult-random_forest-80/20-horizontal75-s22","finished","adult","random_forest","80/20","75","horizontal","22","0.8728888888888889","0.6014814814814815","0.5805331121719497"
"adult-random_forest-80/20-horizontal75-s11","finished","adult","random_forest","80/20","75","horizontal","11","0.8642962962962963","0.5496296296296296","0.5436502143433364"
"adult-random_forest-80/20-vertical100-s55","finished","adult","random_forest","80/20","100","vertical","55","0.8602222222222222","0.5666666666666667","0.5372411576232847"
"adult-random_forest-80/20-vertical100-s33","finished","adult","random_forest","80/20","100","vertical","33","0.8628888888888889","0.5588888888888889","0.5422073102374065"
"adult-random_forest-80/20-vertical100-s44","finished","adult","random_forest","80/20","100","vertical","44","0.8635555555555555","0.57","0.5470450477018014"
"adult-random_forest-80/20-vertical100-s22","finished","adult","random_forest","80/20","100","vertical","22","0.8655555555555555","0.5766666666666667","0.5542375960160593"
"adult-random_forest-80/20-vertical100-s11","finished","adult","random_forest","80/20","100","vertical","11","0.8584444444444445","0.5333333333333333","0.5230041085344583"
"adult-random_forest-80/20-horizontal100-s55","finished","adult","random_forest","80/20","100","horizontal","55","0.8602222222222222","0.5666666666666667","0.5372411576232847"
"adult-random_forest-80/20-horizontal100-s44","finished","adult","random_forest","80/20","100","horizontal","44","0.8635555555555555","0.57","0.5470450477018014"
"adult-random_forest-80/20-horizontal100-s33","finished","adult","random_forest","80/20","100","horizontal","33","0.8628888888888889","0.5588888888888889","0.5422073102374065"
"adult-random_forest-80/20-horizontal100-s11","finished","adult","random_forest","80/20","100","horizontal","11","0.8584444444444445","0.5333333333333333","0.5230041085344583"
"adult-random_forest-80/20-horizontal100-s22","finished","adult","random_forest","80/20","100","horizontal","22","0.8655555555555555","0.5766666666666667","0.5542375960160593"
"adult-random_forest-50/50-vertical25-s44","finished","adult","random_forest","50/50","25","vertical","44","0.8057777777777778","0.8151111111111111","0.6116621299757141"
"adult-random_forest-50/50-vertical25-s55","finished","adult","random_forest","50/50","25","vertical","55","0.8024444444444444","0.8164444444444444","0.6051261448489558"
"adult-random_forest-50/50-vertical25-s33","finished","adult","random_forest","50/50","25","vertical","33","0.7951111111111111","0.8106666666666666","0.5905080681507167"
"adult-random_forest-50/50-vertical25-s11","finished","adult","random_forest","50/50","25","vertical","11","0.8124444444444444","0.84","0.6258400231186356"
"adult-random_forest-50/50-vertical25-s22","finished","adult","random_forest","50/50","25","vertical","22","0.8044444444444444","0.8204444444444444","0.6092008796293458"
"adult-random_forest-50/50-horizontal25-s55","finished","adult","random_forest","50/50","25","horizontal","55","0.8177777777777778","0.8472468916518651","0.6366328964647319"
"adult-random_forest-50/50-horizontal25-s44","finished","adult","random_forest","50/50","25","horizontal","44","0.8001776198934281","0.8134991119005328","0.6005684339576465"
"adult-random_forest-50/50-horizontal25-s33","finished","adult","random_forest","50/50","25","horizontal","33","0.8186666666666667","0.8081705150976909","0.6374849983849101"
"adult-random_forest-50/50-horizontal25-s11","finished","adult","random_forest","50/50","25","horizontal","11","0.8355555555555556","0.8469750889679716","0.6712969021256234"
"adult-random_forest-50/50-horizontal25-s22","finished","adult","random_forest","50/50","25","horizontal","22","0.832","0.8472468916518651","0.664294171392775"
"adult-random_forest-50/50-vertical50-s55","finished","adult","random_forest","50/50","50","vertical","55","0.8062222222222222","0.8155555555555556","0.6125511737692835"
"adult-random_forest-50/50-vertical50-s44","finished","adult","random_forest","50/50","50","vertical","44","0.8106666666666666","0.8142222222222222","0.6213490436904826"
"adult-random_forest-50/50-vertical50-s33","finished","adult","random_forest","50/50","50","vertical","33","0.8075555555555556","0.8151111111111111","0.6151813521229311"
"adult-random_forest-50/50-vertical50-s11","finished","adult","random_forest","50/50","50","vertical","11","0.8164444444444444","0.8306666666666667","0.6331450752596661"
"adult-random_forest-50/50-vertical50-s22","finished","adult","random_forest","50/50","50","vertical","22","0.8084444444444444","0.82","0.6170537023277655"
"adult-random_forest-50/50-horizontal50-s55","finished","adult","random_forest","50/50","50","horizontal","55","0.8208888888888889","0.8284444444444444","0.641851063920168"
"adult-random_forest-50/50-horizontal50-s33","finished","adult","random_forest","50/50","50","horizontal","33","0.82","0.8017777777777778","0.6404254470651223"
"adult-random_forest-50/50-horizontal50-s44","finished","adult","random_forest","50/50","50","horizontal","44","0.8168888888888889","0.8088888888888889","0.6338589169123796"
"adult-random_forest-50/50-horizontal50-s11","finished","adult","random_forest","50/50","50","horizontal","11","0.8182222222222222","0.8168888888888889","0.6364467073700937"
"adult-random_forest-50/50-horizontal50-s22","finished","adult","random_forest","50/50","50","horizontal","22","0.8115555555555556","0.8186666666666667","0.6231741395151643"
"adult-random_forest-50/50-vertical75-s55","finished","adult","random_forest","50/50","75","vertical","55","0.8128888888888889","0.8266666666666667","0.6260154923977322"
"adult-random_forest-50/50-vertical75-s33","finished","adult","random_forest","50/50","75","vertical","33","0.8106666666666666","0.8195555555555556","0.6214315426214158"
"adult-random_forest-50/50-vertical75-s44","finished","adult","random_forest","50/50","75","vertical","44","0.8151111111111111","0.8204444444444444","0.6302580779239131"
"adult-random_forest-50/50-vertical75-s22","finished","adult","random_forest","50/50","75","vertical","22","0.8095555555555556","0.8217777777777778","0.6192961630445514"
"adult-random_forest-50/50-vertical75-s11","finished","adult","random_forest","50/50","75","vertical","11","0.8168888888888889","0.8324444444444444","0.6340847177582244"
"adult-random_forest-50/50-horizontal75-s55","finished","adult","random_forest","50/50","75","horizontal","55","0.8118518518518518","0.8221695317131001","0.6238401772166078"
"adult-random_forest-50/50-horizontal75-s33","finished","adult","random_forest","50/50","75","horizontal","33","0.8127407407407408","0.8340248962655602","0.6260562787948668"
