dataset,classifier,imbalance,min_level,min_type,seed,accuracy,minority_recall,macro_f1,balanced_accuracy,mcc,equal_opportunity_diff,fnr_diff,n_test,n_female_pos_test,status,run_id,runtime_sec,exported_at
adult,xgboost,95/5,75,vertical,44,0.9595555555555556,0.2844444444444444,0.6959798062288874,0.639766081871345,0.4475239558914187,-0.0323308270676692,0.0323308270676692,4500,35,ok,458,238.2,2026-07-14T14:34:29.463399
adult,xgboost,95/5,75,vertical,55,0.9573333333333334,0.28,0.6870558474918831,0.6364912280701754,0.4181971377207408,-0.0270676691729323,0.0270676691729323,4500,35,ok,459,238.9,2026-07-14T14:34:29.463399
adult,xgboost,95/5,50,horizontal,11,0.9591111111111112,0.3303571428571428,0.7122778145345572,0.6612028932246425,0.4581446735548127,-0.0626477541371158,0.0626477541371158,2250,18,ok,460,239.4,2026-07-14T14:34:29.463399
adult,xgboost,95/5,50,horizontal,22,0.9608888888888888,0.3660714285714285,0.7310148077706833,0.6790600360817853,0.4914815886655275,-0.1541795665634674,0.1541795665634674,2250,17,ok,461,239.9,2026-07-14T14:34:29.463399
adult,xgboost,95/5,50,horizontal,33,0.9591111111111112,0.3839285714285714,0.7309298129767222,0.6865854269677937,0.4809747674521886,-0.1021739130434782,0.1021739130434782,2250,20,ok,462,240.4,2026-07-14T14:34:29.463399
adult,xgboost,95/5,50,horizontal,44,0.9564444444444444,0.1964285714285714,0.643685887698841,0.5963433783242016,0.3653655652529838,0.1845201238390093,-0.1845201238390094,2250,17,ok,463,240.9,2026-07-14T14:34:29.463399
adult,xgboost,95/5,50,horizontal,55,0.9568888888888888,0.3008849557522124,0.6948726014469959,0.6462309664114361,0.4251041187652277,-0.0935672514619883,0.0935672514619883,2250,18,ok,464,241.5,2026-07-14T14:34:29.463399
adult,xgboost,95/5,50,vertical,11,0.9588888888888888,0.3022222222222222,0.701180096333076,0.6478362573099415,0.4459755007468912,-0.029100529100529,0.029100529100529,4500,36,ok,465,242.1,2026-07-14T14:34:29.463399
adult,xgboost,95/5,50,vertical,22,0.9602222222222222,0.3111111111111111,0.7091258645425693,0.652748538011696,0.4655648708749915,-0.0200184785956267,0.0200184785956266,4500,34,ok,466,242.7,2026-07-14T14:34:29.463399
adult,xgboost,95/5,50,vertical,33,0.9626666666666668,0.36,0.7357659641396666,0.6771929824561403,0.511636763617496,0.0182432432432432,-0.0182432432432432,4500,40,ok,467,243.4,2026-07-14T14:34:29.463399
adult,xgboost,95/5,50,vertical,44,0.9593333333333334,0.28,0.6933553625947163,0.6375438596491227,0.4429720716850061,-0.0270676691729323,0.0270676691729323,4500,35,ok,468,244.0,2026-07-14T14:34:29.463399
adult,xgboost,95/5,50,vertical,55,0.9577777777777776,0.2755555555555555,0.6865150890737126,0.6346198830409358,0.4214392602248257,-0.0556390977443609,0.0556390977443609,4500,35,ok,469,244.6,2026-07-14T14:34:29.463399
adult,xgboost,95/5,25,horizontal,11,0.9653333333333334,0.4385964912280701,0.7718752762193949,0.7160210920559826,0.5699859321431159,0.2708333333333333,-0.2708333333333333,1125,9,ok,470,245.1,2026-07-14T14:34:29.463399
adult,xgboost,95/5,25,horizontal,22,0.9413333333333334,0.3214285714285714,0.661107459743674,0.6476179339836964,0.3242368312135292,0.0625,-0.0625,1125,8,ok,471,245.7,2026-07-14T14:34:29.463399
adult,xgboost,95/5,25,horizontal,33,0.9528888888888888,0.375,0.7087556478202467,0.6790809167446211,0.4258091157172194,-0.2130434782608695,0.2130434782608696,1125,10,ok,472,246.1,2026-07-14T14:34:29.463399
adult,xgboost,95/5,25,horizontal,44,0.9448888888888888,0.2321428571428571,0.6333886973341183,0.6071846184685287,0.2804531084981101,0.2529550827423167,-0.2529550827423168,1125,9,ok,473,246.7,2026-07-14T14:34:29.463399
adult,xgboost,95/5,25,horizontal,55,0.9573333333333334,0.3035714285714285,0.6962469624696247,0.6475761726580248,0.4272121390007206,0.1678486997635933,-0.1678486997635933,1125,9,ok,474,247.2,2026-07-14T14:34:29.463399
adult,xgboost,95/5,25,vertical,11,0.958,0.2888888888888888,0.6928759128410369,0.6410526315789473,0.4299167184343336,-0.0793650793650793,0.0793650793650794,4500,36,ok,475,247.8,2026-07-14T14:34:29.463399
adult,xgboost,95/5,25,vertical,22,0.9586666666666668,0.2888888888888888,0.6949868520019358,0.6414035087719299,0.4378836755100671,-0.0977825685247921,0.0977825685247921,4500,34,ok,476,248.4,2026-07-14T14:34:29.463399
adult,xgboost,95/5,25,vertical,33,0.9626666666666668,0.36,0.7357659641396666,0.6771929824561403,0.511636763617496,-0.0121621621621622,0.0121621621621622,4500,40,ok,477,249.0,2026-07-14T14:34:29.463399
adult,xgboost,95/5,25,vertical,44,0.96,0.2666666666666666,0.6896551724137931,0.631578947368421,0.4480107683171241,-0.0112781954887218,0.0112781954887217,4500,35,ok,478,249.6,2026-07-14T14:34:29.463399
adult,xgboost,95/5,25,vertical,55,0.9584444444444444,0.28,0.690514745878219,0.6370760233918129,0.4315108530460997,-0.0270676691729323,0.0270676691729323,4500,35,ok,479,250.2,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,100,horizontal,11,0.6091111111111112,0.5284444444444445,0.6065508940622066,0.6091111111111112,0.2211188857244603,0.0620777675418394,-0.0620777675418393,4500,1248,ok,480,250.8,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,100,horizontal,22,0.62,0.5555555555555556,0.6184152455382601,0.62,0.2420186676961468,0.0019901036127544,-0.0019901036127544,4500,1222,ok,481,251.2,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,100,horizontal,33,0.6048888888888889,0.5546666666666666,0.603889791357203,0.6048888888888888,0.2108440862188957,0.0658297425521969,-0.0658297425521969,4500,1252,ok,482,251.6,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,100,horizontal,44,0.6131111111111112,0.54,0.6110319858359937,0.6131111111111112,0.2286801291612305,0.0545282464203514,-0.0545282464203514,4500,1227,ok,483,252.0,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,100,horizontal,55,0.6002222222222222,0.5524444444444444,0.599307555147491,0.6002222222222222,0.2013658748605571,0.0393554152659182,-0.0393554152659182,4500,1231,ok,484,252.5,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,100,vertical,11,0.6091111111111112,0.5284444444444445,0.6065508940622066,0.6091111111111112,0.2211188857244603,0.0620777675418394,-0.0620777675418393,4500,1248,ok,485,252.9,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,100,vertical,22,0.62,0.5555555555555556,0.6184152455382601,0.62,0.2420186676961468,0.0019901036127544,-0.0019901036127544,4500,1222,ok,486,253.3,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,100,vertical,33,0.6048888888888889,0.5546666666666666,0.603889791357203,0.6048888888888888,0.2108440862188957,0.0658297425521969,-0.0658297425521969,4500,1252,ok,487,253.8,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,100,vertical,44,0.6131111111111112,0.54,0.6110319858359937,0.6131111111111112,0.2286801291612305,0.0545282464203514,-0.0545282464203514,4500,1227,ok,488,254.2,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,100,vertical,55,0.6002222222222222,0.5524444444444444,0.599307555147491,0.6002222222222222,0.2013658748605571,0.0393554152659182,-0.0393554152659182,4500,1231,ok,489,254.7,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,75,horizontal,11,0.6063388625592417,0.54739336492891,0.6049662896121819,0.6063388625592417,0.2141712392472444,0.0734792689579924,-0.0734792689579924,3376,936,ok,490,255.1,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,75,horizontal,22,0.6124444444444445,0.5483106105512745,0.6108356336154793,0.612425447455732,0.2267245635065864,0.025672721299962,-0.025672721299962,3375,916,ok,491,255.6,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,75,horizontal,33,0.6149289099526066,0.5604265402843602,0.6137816451240461,0.6149289099526066,0.2312357002749601,0.0354238736490684,-0.0354238736490684,3376,939,ok,492,256.1,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,75,horizontal,44,0.6113744075829384,0.5633886255924171,0.6104774792870227,0.6113744075829384,0.2237817748138422,0.0504652417090997,-0.0504652417090997,3376,921,ok,493,256.5,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,75,horizontal,55,0.610781990521327,0.5456161137440758,0.6091220917199931,0.610781990521327,0.2234700824490545,0.0726658594098528,-0.0726658594098528,3376,923,ok,494,257.0,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,75,vertical,11,0.6117777777777778,0.5266666666666666,0.6089450140825061,0.6117777777777778,0.2268665133420953,0.0750662137263933,-0.0750662137263934,4500,1248,ok,495,257.7,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,75,vertical,22,0.6208888888888889,0.5586666666666666,0.6194154157330107,0.6208888888888888,0.2436719428453375,-0.0137747011660415,0.0137747011660415,4500,1222,ok,496,258.4,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,75,vertical,33,0.6055555555555555,0.5475555555555556,0.6042241656487981,0.6055555555555556,0.2125459635451057,0.0728581764167313,-0.0728581764167313,4500,1252,ok,497,259.2,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,75,vertical,44,0.6146666666666667,0.5431111111111111,0.6126835298324518,0.6146666666666667,0.2317184979891721,0.0566481918323545,-0.0566481918323545,4500,1227,ok,498,259.9,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,75,vertical,55,0.6017777777777777,0.5515555555555556,0.6007708133363936,0.6017777777777777,0.2045902362039284,0.0377307198963,-0.0377307198963,4500,1231,ok,499,260.6,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,50,horizontal,11,0.6013333333333334,0.5564444444444444,0.6005283931137093,0.6013333333333333,0.2034883890294986,0.0963649623829264,-0.0963649623829264,2250,624,ok,500,261.0,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,50,horizontal,22,0.6151111111111112,0.5511111111111111,0.6135281223000522,0.6151111111111112,0.2321316986134144,0.0045533570659822,-0.0045533570659822,2250,611,ok,501,261.5,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,50,horizontal,33,0.6026666666666667,0.5422222222222223,0.6012096739019239,0.6026666666666667,0.2068503646360587,-0.0267627907572333,0.0267627907572333,2250,626,ok,502,261.9,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,50,horizontal,44,0.5951111111111111,0.56,0.5946113519896825,0.5951111111111111,0.1906929721004605,0.0635163896818923,-0.0635163896818923,2250,613,ok,503,262.3,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,50,horizontal,55,0.6208888888888889,0.568,0.6198254514999884,0.6208888888888888,0.2431418537480235,0.047046028627561,-0.047046028627561,2250,616,ok,504,262.8,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,50,vertical,11,0.614,0.5266666666666666,0.6110333078202235,0.614,0.2315596218544011,0.0714676416397973,-0.0714676416397973,4500,1248,ok,505,263.4,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,50,vertical,22,0.6253333333333333,0.5462222222222223,0.6229736885626507,0.6253333333333333,0.2538644631023281,0.0098804664166035,-0.0098804664166035,4500,1222,ok,506,264.1,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,50,vertical,33,0.61,0.5497777777777778,0.6085804323720412,0.6100000000000001,0.2216133297034808,0.0696488824293956,-0.0696488824293956,4500,1252,ok,507,264.8,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,50,vertical,44,0.6217777777777778,0.5382222222222223,0.6191186428270776,0.6217777777777778,0.2470292639399125,0.0530607757518397,-0.0530607757518397,4500,1227,ok,508,265.5,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,50,vertical,55,0.6015555555555555,0.5448888888888889,0.6002719844835082,0.6015555555555556,0.2044282377919582,0.0398951202537649,-0.0398951202537649,4500,1231,ok,509,266.2,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,25,horizontal,11,0.6142222222222222,0.5683836589698046,0.6134277733439745,0.6142630038621265,0.2294897814095553,-0.0024134232301563,0.0024134232301563,1125,312,ok,510,266.6,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,25,horizontal,22,0.6213333333333333,0.5658362989323843,0.6201420989556583,0.621284046446654,0.2440793387704015,0.0747081712062256,-0.0747081712062256,1125,305,ok,511,267.0,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,25,horizontal,33,0.5973333333333334,0.5719360568383659,0.597083744122779,0.5973559287750548,0.1949621862321753,0.028664536741214,-0.028664536741214,1125,313,ok,512,267.4,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,25,horizontal,44,0.6088888888888889,0.5907473309608541,0.6087525608923288,0.6088727773809599,0.2178902174430592,0.0333141725745673,-0.0333141725745673,1125,307,ok,513,267.8,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,25,horizontal,55,0.5964444444444444,0.5470692717584369,0.5954775859337874,0.5964883725340226,0.1939229079260956,0.1326330532212885,-0.1326330532212885,1125,308,ok,514,268.2,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,25,vertical,11,0.6082222222222222,0.5093333333333333,0.6043531871548813,0.6082222222222222,0.2208060523449186,0.0726047904191616,-0.0726047904191616,4500,1248,ok,515,268.8,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,25,vertical,22,0.6177777777777778,0.5155555555555555,0.6137416160970935,0.6177777777777778,0.2406382766417684,0.0196861049373674,-0.0196861049373674,4500,1222,ok,516,269.5,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,25,vertical,33,0.6068888888888889,0.5413333333333333,0.6051921901405919,0.6068888888888888,0.2156392447874288,0.0778826022652333,-0.0778826022652333,4500,1252,ok,517,270.1,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,25,vertical,44,0.6251111111111111,0.5408888888888889,0.6224328830495864,0.6251111111111112,0.2538494390496012,0.0615357773651014,-0.0615357773651014,4500,1227,ok,518,270.8,2026-07-14T14:34:29.463399
health,logistic_regression,50/50,25,vertical,55,0.6006666666666667,0.5208888888888888,0.5981088328139206,0.6006666666666667,0.2039460968022781,0.0552205097461792,-0.0552205097461792,4500,1231,ok,519,271.5,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,100,horizontal,11,0.8051111111111111,0.0711111111111111,0.5088348128027779,0.5298611111111111,0.1582465953491444,0.0311386437147086,-0.0311386437147086,4500,493,ok,520,271.9,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,100,horizontal,22,0.8042222222222222,0.0911111111111111,0.5230949208917385,0.5368055555555555,0.1667392322595024,0.0166398282340311,-0.016639828234031,4500,486,ok,521,272.3,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,100,horizontal,33,0.8002222222222222,0.0511111111111111,0.4902933997436536,0.5193055555555556,0.109722086844442,0.0155,-0.0155,4500,500,ok,522,272.7,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,100,horizontal,44,0.8033333333333333,0.0744444444444444,0.5103065560883743,0.53,0.1495765969262005,-0.0159198083846647,0.0159198083846648,4500,491,ok,523,273.2,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,100,horizontal,55,0.7984444444444444,0.0577777777777777,0.4946686709061755,0.5206944444444445,0.1067362628804402,0.0277266434784334,-0.0277266434784334,4500,481,ok,524,273.6,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,100,vertical,11,0.8051111111111111,0.0711111111111111,0.5088348128027779,0.5298611111111111,0.1582465953491444,0.0311386437147086,-0.0311386437147086,4500,493,ok,525,274.2,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,100,vertical,22,0.8042222222222222,0.0911111111111111,0.5230949208917385,0.5368055555555555,0.1667392322595024,0.0166398282340311,-0.016639828234031,4500,486,ok,526,274.6,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,100,vertical,33,0.8002222222222222,0.0511111111111111,0.4902933997436536,0.5193055555555556,0.109722086844442,0.0155,-0.0155,4500,500,ok,527,275.0,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,100,vertical,44,0.8033333333333333,0.0744444444444444,0.5103065560883743,0.53,0.1495765969262005,-0.0159198083846647,0.0159198083846648,4500,491,ok,528,275.5,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,100,vertical,55,0.7984444444444444,0.0577777777777777,0.4946686709061755,0.5206944444444445,0.1067362628804402,0.0277266434784334,-0.0277266434784334,4500,481,ok,529,275.9,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,75,horizontal,11,0.8002962962962963,0.0681481481481481,0.5037353744013627,0.5257407407407407,0.1271342408791553,-0.0012848914488258,0.0012848914488259,3375,370,ok,530,276.4,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,75,horizontal,22,0.8017777777777778,0.0666666666666666,0.5034547869234682,0.5261111111111111,0.1340866476062574,0.022260697501855,-0.0222606975018549,3375,364,ok,531,276.8,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,75,horizontal,33,0.8011851851851852,0.0548148148148148,0.4937943212870706,0.5212962962962963,0.1195454614557049,0.0086666666666666,-0.0086666666666666,3375,375,ok,532,277.3,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,75,horizontal,44,0.7991111111111111,0.0533333333333333,0.4915,0.5194444444444444,0.1055289706022172,0.0261294434216116,-0.0261294434216116,3375,368,ok,533,277.7,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,75,horizontal,55,0.8023703703703704,0.0711111111111111,0.5072055421083821,0.5281481481481481,0.1413098398397042,0.025777652310461,-0.025777652310461,3375,361,ok,534,278.1,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,75,vertical,11,0.8064444444444444,0.0733333333333333,0.5113446705026847,0.5315277777777777,0.1686549205520185,0.0262246388007037,-0.0262246388007036,4500,493,ok,535,278.9,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,75,vertical,22,0.8042222222222222,0.0888888888888888,0.5215030344637304,0.5359722222222222,0.1651835432201741,0.0125246018965825,-0.0125246018965825,4500,486,ok,536,279.6,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,75,vertical,33,0.7993333333333333,0.0477777777777777,0.4871182558764307,0.5175,0.1005488290252954,0.0005,-0.0005,4500,500,ok,537,280.4,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,75,vertical,44,0.8042222222222222,0.08,0.5150087927211561,0.5326388888888889,0.1588889998889611,-0.0057365089956627,0.0057365089956628,4500,491,ok,538,281.1,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,75,vertical,55,0.7986666666666666,0.0533333333333333,0.4912650318268189,0.5191666666666667,0.1030199636589255,0.0238762720862959,-0.023876272086296,4500,481,ok,539,281.8,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,50,horizontal,11,0.7933333333333333,0.0555555555555555,0.4901999001108525,0.5166666666666666,0.0796047267152034,0.0114676611954288,-0.0114676611954288,2250,247,ok,540,282.2,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,50,horizontal,22,0.7982222222222223,0.0688888888888888,0.5030996077332587,0.5247222222222222,0.1172092066051046,-0.0513508677759885,0.0513508677759885,2250,243,ok,541,282.7,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,50,horizontal,33,0.7951111111111111,0.0666666666666666,0.4996524459747648,0.5219444444444444,0.1004244139867763,0.0119999999999999,-0.0119999999999999,2250,250,ok,542,283.1,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,50,horizontal,44,0.7937777777777778,0.0555555555555555,0.4904344193002356,0.5169444444444444,0.0815426410545766,-0.0144350423096067,0.0144350423096067,2250,245,ok,543,283.5,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,50,horizontal,55,0.8022222222222222,0.0644444444444444,0.5019873254841728,0.5255555555555556,0.1348046485266736,0.0226190476190476,-0.0226190476190475,2250,240,ok,544,284.1,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,50,vertical,11,0.8046666666666666,0.0677777777777777,0.5059946928930552,0.5283333333333333,0.1530250407711119,0.0295388510398652,-0.0295388510398652,4500,493,ok,545,284.8,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,50,vertical,22,0.806,0.0922222222222222,0.5250547090792348,0.5383333333333333,0.1772468978402533,0.0052782250849883,-0.0052782250849884,4500,486,ok,546,285.5,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,50,vertical,33,0.8002222222222222,0.0511111111111111,0.4902933997436536,0.5193055555555556,0.109722086844442,-0.0024999999999999,0.0024999999999999,4500,500,ok,547,286.3,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,50,vertical,44,0.8035555555555556,0.0755555555555555,0.5112781954887218,0.5305555555555556,0.1517277462437674,-0.0094015008540028,0.0094015008540028,4500,491,ok,548,287.0,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,50,vertical,55,0.7977777777777778,0.0511111111111111,0.4890189613271581,0.5177777777777778,0.0955547489010323,0.0241839048521626,-0.0241839048521625,4500,481,ok,549,287.7,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,25,horizontal,11,0.7991111111111111,0.1288888888888889,0.5446355651712923,0.5477777777777778,0.1714604058650469,0.0564323290291726,-0.0564323290291727,1125,123,ok,550,288.1,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,25,horizontal,22,0.7982222222222223,0.0844444444444444,0.5145192718977235,0.5305555555555556,0.1320042242027628,0.0483049498647143,-0.0483049498647143,1125,122,ok,551,288.5,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,25,horizontal,33,0.8053333333333333,0.1466666666666666,0.5600642828445158,0.5583333333333333,0.2076867901839243,0.048,-0.048,1125,125,ok,552,288.9,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,25,horizontal,44,0.8044444444444444,0.1066666666666666,0.5340527433468379,0.5427777777777778,0.1784895815279126,-0.0380200860832137,0.0380200860832137,1125,123,ok,553,289.3,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,25,horizontal,55,0.7946666666666666,0.0844444444444444,0.5123280833344279,0.5283333333333333,0.1169232814204308,0.0154761904761904,-0.0154761904761905,1125,120,ok,554,289.7,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,25,vertical,11,0.8055555555555556,0.0644444444444444,0.5039006949674049,0.5276388888888889,0.1570841387197407,0.0324244583879472,-0.0324244583879472,4500,493,ok,555,290.4,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,25,vertical,22,0.8066666666666666,0.0877777777777777,0.5222822680939709,0.5370833333333334,0.1784580750948522,0.0059939166219359,-0.0059939166219359,4500,486,ok,556,291.1,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,25,vertical,33,0.8013333333333333,0.0477777777777777,0.4881418901725278,0.5187499999999999,0.1135135339868777,-0.004,0.004,4500,500,ok,557,291.8,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,25,vertical,44,0.8033333333333333,0.0755555555555555,0.5111432937513863,0.5304166666666666,0.1504298288603827,-0.0138831485068643,0.0138831485068644,4500,491,ok,558,292.5,2026-07-14T14:34:29.463399
health,logistic_regression,80/20,25,vertical,55,0.7995555555555556,0.0477777777777777,0.4872317030527083,0.5176388888888889,0.101909492144437,0.0224125355390271,-0.0224125355390272,4500,481,ok,559,293.2,2026-07-14T14:34:29.463399
health,logistic_regression,90/10,100,horizontal,11,0.8984444444444445,0.0133333333333333,0.486008509289712,0.5050617283950617,0.046837998631037,-0.0020263827082008,0.0020263827082008,4500,242,ok,560,293.6,2026-07-14T14:34:29.463399
health,logistic_regression,90/10,100,horizontal,22,0.8993333333333333,0.0266666666666666,0.4985820831091895,0.5114814814814815,0.0892031853141877,0.0051221981774504,-0.0051221981774504,4500,241,ok,561,294.1,2026-07-14T14:34:29.463399
health,logistic_regression,90/10,100,horizontal,33,0.8984444444444445,0.0111111111111111,0.4839282483347809,0.5040740740740741,0.0398459196660841,-0.0069999999999999,0.007,4500,250,ok,562,294.5,2026-07-14T14:34:29.463399
health,logistic_regression,90/10,100,horizontal,44,0.8997777777777778,0.0377777777777777,0.5085688687640368,0.5166666666666666,0.1138328894991378,-0.0216387939818977,0.0216387939818977,4500,249,ok,563,294.9,2026-07-14T14:34:29.463399
health,logistic_regression,90/10,100,horizontal,55,0.8984444444444445,0.02,0.4921438493594691,0.5080246913580246,0.0647777080385011,0.0198100299430883,-0.0198100299430883,4500,239,ok,564,295.4,2026-07-14T14:34:29.463399
health,logistic_regression,90/10,100,vertical,11,0.8984444444444445,0.0133333333333333,0.486008509289712,0.5050617283950617,0.046837998631037,-0.0020263827082008,0.0020263827082008,4500,242,ok,565,295.8,2026-07-14T14:34:29.463399
health,logistic_regression,90/10,100,vertical,22,0.8993333333333333,0.0266666666666666,0.4985820831091895,0.5114814814814815,0.0892031853141877,0.0051221981774504,-0.0051221981774504,4500,241,ok,566,296.2,2026-07-14T14:34:29.463399
health,logistic_regression,90/10,100,vertical,33,0.8984444444444445,0.0111111111111111,0.4839282483347809,0.5040740740740741,0.0398459196660841,-0.0069999999999999,0.007,4500,250,ok,567,296.7,2026-07-14T14:34:29.463399
health,logistic_regression,90/10,100,vertical,44,0.8997777777777778,0.0377777777777777,0.5085688687640368,0.5166666666666666,0.1138328894991378,-0.0216387939818977,0.0216387939818977,4500,249,ok,568,297.1,2026-07-14T14:34:29.463399
health,logistic_regression,90/10,100,vertical,55,0.8984444444444445,0.02,0.4921438493594691,0.5080246913580246,0.0647777080385011,0.0198100299430883,-0.0198100299430883,4500,239,ok,569,297.5,2026-07-14T14:34:29.463399
health,logistic_regression,90/10,75,horizontal,11,0.898962962962963,0.0118343195266272,0.4848248549989279,0.5047647066846175,0.0501906218180312,0.0219780219780219,-0.021978021978022,3375,182,ok,570,298.0,2026-07-14T14:34:29.463399
health,logistic_regression,90/10,75,horizontal,22,0.898962962962963,0.0355029585798816,0.5061735016788063,0.5152819369784493,0.1029946199455524,0.0306154766513002,-0.0306154766513002,3375,181,ok,571,298.4,2026-07-14T14:34:29.463399
health,logistic_regression,90/10,75,horizontal,33,0.8984004739336493,0.0118343195266272,0.4846033227536117,0.5044359221069608,0.0429962948333993,0.0212765957446808,-0.0212765957446808,3376,188,ok,572,298.9,2026-07-14T14:34:29.463399
health,logistic_regression,90/10,75,horizontal,44,0.9013333333333332,0.0445103857566765,0.5152537372529686,0.5204447912983514,0.1402094432246978,0.0081283422459893,-0.0081283422459892,3375,187,ok,573,299.3,2026-07-14T14:34:29.463399
health,logistic_regression,90/10,75,horizontal,55,0.8998518518518519,0.0207715133531157,0.4934718591036972,0.509069100982022,0.0817500073385143,-0.0085566791598896,0.0085566791598896,3375,179,ok,574,299.8,2026-07-14T14:34:29.463399
health,logistic_regression,90/10,75,vertical,11,0.8986666666666666,0.0133333333333333,0.4860975873634101,0.5051851851851852,0.0492896639296816,-0.0020263827082008,0.0020263827082008,4500,242,ok,575,300.5,2026-07-14T14:34:29.463399
health,logistic_regression,90/10,75,vertical,22,0.8993333333333333,0.0266666666666666,0.4985820831091895,0.5114814814814815,0.0892031853141877,0.0051221981774504,-0.0051221981774504,4500,241,ok,576,301.3,2026-07-14T14:34:29.463399
health,logistic_regression,90/10,75,vertical,33,0.8991111111111111,0.0133333333333333,0.4862760520654066,0.5054320987654322,0.054756871683204,-0.0029999999999999,0.003,4500,250,ok,577,302.0,2026-07-14T14:34:29.463399
health,logistic_regression,90/10,75,vertical,44,0.9002222222222223,0.0377777777777777,0.5088376407579434,0.5169135802469136,0.1189417615684917,-0.0216387939818977,0.0216387939818977,4500,249,ok,578,302.7,2026-07-14T14:34:29.463399
health,logistic_regression,90/10,75,vertical,55,0.8984444444444445,0.0177777777777777,0.4901160869180375,0.5070370370370371,0.0592101465165007,0.0156259295246782,-0.0156259295246782,4500,239,ok,579,303.5,2026-07-14T14:34:29.463399
